Dataset,Id,Context,Comment,Target
Davidson,12714,,인생은 개년이고 넌 죽는다,1
Davidson,12715,,인생은 개년이면 죽는다- Tony,1
Davidson,12716,,"인생은 개년이고 넌 죽지, 그래서 우리는 기분이 좋아져",1
Davidson,12717,,피부가 밝은 여자가 가장 큰 괭이입니까?,1
Davidson,12718,,밝은 피부 니카는 항상 Ike Turner를 시도하고 싶어합니다! Lol RT @LuckyLucci5: @VonshayeB 한 번만 되돌릴 수 있는 경우에만&#128514;&#128514;&#128514;,1
Davidson,12719,,밝은 피부 새끼 &#128514;,1
Davidson,12720,,조명 내 예쁜 엉덩이 w 그 노란색 별 ls,1
Davidson,12721,,Lightskins와 스페인 소녀는 깜둥이 마음을 깨는 것처럼 행동해야합니다. 잔인한 짓 그만해 개년아,1
Davidson,12722,,Lightskins be like RT @TheOnlyCorae: 니네들 날 엿먹이게 했어 난 어린애들을 핥아먹고 있어,1
Davidson,12723,,마치 #Buddha가 #Obama나 다른 빌어먹을 NAZI FUCK #사회주의자 #지연 #iphone에 대해 똥을 싸는 것처럼. 날 웃게 하지마>,1
Davidson,12724,,"처럼, 년들은 Hattiesburg에서 실종된 시체가 더 올 때까지 만족하지 않습니다 .. 내가 먼저 말하겠습니다!!!",1
Davidson,12725,,이전의 바트주의자와 마찬가지로 #ISIS와 알카에다 지지자들의 경쟁은 그들의 명분만큼이나 터무니없는 것입니다. 누가 더 진정한 지하디인지를 놓고 싸우는 것입니다.,0
Davidson,12726,,HELLO처럼 내 발은 분명히 책상 뒤쪽에 있었다 개년!,1
Davidson,12727,,내가 깜둥이가 내 파티 세트와 별개의 핫텝 토크 시간이라고 생각하게 할 수 없는 것처럼.,1
Davidson,12728,,"내가 말했듯이... 르브론 엿먹어. 그의 팬 기반, 밴드 왜건, 딕 라이더 및 충성스러운 엉덩이 먹는 사람. 나는 나쁜 새끼들과 그들을 사랑하는 사람들을 좋아하지 않습니다.",1
Davidson,12729,,Nike 개년처럼 그냥 해!,1
Davidson,12730,,마른 모델 뼈 같은 계집처럼,1
Davidson,12731,,거세게 요구하는 암캐처럼 들리지 않고 당신이 원하는 것을 말하는 여자처럼.그것의 예술은 섹시합니다.,1
Davidson,12732,,나쁜 아이들처럼 우리는 무모합니다.,1
Davidson,12733,,암캐처럼 &#128171;,1
Davidson,12734,,매력도 없는 년처럼 Smh,1
Davidson,12735,,개년아 처음부터 그러지 않니?,1
Davidson,12736,,개년처럼 당신은 남자입니다. 그것은 당신이 두려움이나 고통을 나타내지 않는다는 것을 의미합니다. 다른 사람들이 할 수 없을 때 당신은 강합니다.,1
Davidson,12737,,"젠장, 당신이 평균일 때 내가 당신에게 기회를 준 것처럼, 우리가 함께 있을 때 왜 당신은 미인이 아니었나요.",1
Davidson,12738,,나랑 장난치지마 개년아,1
Davidson,12739,,별난 년 같지만 난 그녀와 잤어,1
Davidson,12740,,"fucc처럼 나는 우리 엄마, ajay, 빌어먹을 점심 아줌마, 멍청이, montea lowkey, & #128514;&#128557; 하루에 모두",1
Davidson,12741,,빌어먹을 이 더러운 년처럼,1
Davidson,12742,,진짜 새끼들에게도 마음이 있다는 말처럼 진짜 여자가 보여줘야지,1
Davidson,12743,,"그녀는 내 모든 년을 가질 수 있을 만큼 멋진 lex처럼, 그녀로 인해 내 남편을 Lamborghini로 만들겠어",1
Davidson,12744,,"문자 그대로 내가 다른 사람에게 문자를 보낸 후 답장을 보내지 않을 때 나는 그 여자를 왼쪽으로 밀어, 내가 그 돈을 받을 거에요",1
Davidson,12745,,"제 3학년 선생님이 ""너는 보지를 먹거나 그렇지 않으면. 어떻게 될거야?""라고 말씀하시곤 했습니다. @jjblinovich @JZolly23",1
Davidson,12746,,우리 엄마가 말했듯이 가짜 엉덩이 년들과 엉덩이 엉덩이 친구들을 만드는 데 시간을 낭비하지 마십시오.,1
Davidson,12747,,내 엉덩이처럼,1
Davidson,12748,,당신이 무심한 년이되고 나는 당신의 엿 같은 태도를 끝낸 것 처럼 갑자기 #backup,1
Davidson,12749,,AI를 본 적이 있는 가장 가까운 니카처럼,1
Davidson,12750,,그녀가 죽음의 손길을 느낀 것처럼? RT @Tenebris_cor: xmen에서 온 rogue처럼 내 앞에 서 있는 이 년,1
Davidson,12751,,어떤 새끼들이 년들에게 거짓말을 하고 그들이 왜 미쳐가는지 궁금해하는 것처럼 ... 그건 내가 아니야,1
Davidson,12752,,3.2초 동안 개년처럼 굴지 마세요.,1
Davidson,12753,,저년 Ernest나 누군가처럼,1
Davidson,12754,,"그들이 나와 함께 누워있을 때 년들처럼.. 내가 갈 때 강아지 눈, Sayin stay wit me",1
Davidson,12755,,"French라는 노래처럼 ""내 메인 여자가 딸기 때문에 모든 흑인 여자를 화나게 해"" Lololol",1
Davidson,12756,,이 새끼들처럼 다른 논문은 없어,1
Davidson,12757,,"두 번째 줄에서 Likka 시내 암캐! RT @BallHawk_Carter: 예, 테디 브리지워터(Teddy Bridgewater)가 들어오는 볼 게임입니다. 우리는 0-3을 쳤습니다.",1
Davidson,12758,,Lil 16 y/o는 판사에게 존경심이 없는 년을 때려서 문제를 일으켰습니다. Lol Brooklyn 놈들과 화를 낸다,1
Davidson,12759,,Lil Kim은 정말 스스로를 쓰레기로 만들었습니다 smh &#128148;,0
Davidson,12760,,Lil Wayne은 게임에서 모든 나쁜 년을 엿먹였습니다.,1
Davidson,12761,,릴 계집,1
Davidson,12762,,Lil 계집 나귀,1
Davidson,12763,,릴 암캐지만 그녀의 엉덩이는 움직인다 &#128541;&#128540;&#128540;&#128540;,1
Davidson,12764,,Lil bitch can let me go 내 집 바로 옆에 있었어!,1
Davidson,12765,,릴 암캐 벙어리&#128514;&#128514;&#128514;,1
Davidson,12766,,충분한 엉덩이와 미래 &#128525;&#128536;,1
Davidson,12767,,Lil cuz는 계집을 도와야 합니다.,1
Davidson,12768,,릴 멍청한 개년아 난 너랑 안 놀아,1
Davidson,12769,,Lil hoe 트윗,1
Davidson,12770,,Lil riri sittin 예쁜 동안 u 암캐 layin petty,1
Davidson,12771,,Lil seaside hoes walkin to our side... For whaaat&#128514;,1
Davidson,12772,,릴리는 새를 따라 나무에 오르려다가 완전히 실패했습니다. 맙소사 &#128514;,0
Davidson,12773,,Lima는 변화를 두려워하지만 그것이 얼마나 형편없는지 개소리를 하고 싶어합니다. &#128529;,1
Davidson,12774,,"그녀의 말을 들어보세요 ""@____Aaliyah____: 그녀는 당신을 낮은 곳에서 구부리고 있습니다. ""@iDntWearCondoms: 여자가 당신에게 괭이가 있다고 생각하지만 당신이 없다면 그것은 무엇을 의미합니까???""",1
Davidson,12775,,"라티나 여성들이 아기 아빠에 대해 이야기하는 것을 듣고 ""암캐 엉덩이 때리기""는 오전 9시에 잠수함에 있는 것이 그만한 가치가 있습니다...",1
Davidson,12776,,내 멍청한 엄마에게 목록을 올리고 새로운 곳에서 눈썹을 다듬는 것뿐입니다. 개년은 그들을 망쳤습니다 & 내일 사진 촬영 날이 있습니다 &#128529;,1
Davidson,12777,,말 그대로 우리 가족의 모든 남자는 나쁜 백인 계집애를 아내로 삼았습니다. 나는 사슬을 끊으려 하지도 않습니다. 라티나가 오지 않는 한,1
Davidson,12778,,말 그대로 빈민가 한가운데에 있는 이 사람들은 무섭게 생겼어,0
Davidson,12779,,말 그대로 갈매기에게 똥을 쌌어..... 넌 빌어먹을 새가 될거야,1
Davidson,12780,,말 그대로 방금 일어나서 가장 먼저 한 일은 큰 컵의 물을 들이켰습니다,0
Davidson,12781,,말 그대로 최고의 기분이었고 년들이 말 그대로 내 분위기를 죽였어,1
Davidson,12782,,말 그대로 내 나쁜 년들과 이번 주말을 기다릴 수 없습니다 &#128527;,1
Davidson,12783,,꼬맹이!!,1
Davidson,12784,,꼬마 호박벌&#128029;&#128029; #범블비 http://t.co/WgYL5UpjQq,0
Davidson,12785,,똥냄새 나는 꼬마 놈. 그들이 빌어먹을 보스라고 생각하는 것보다. 젠장!,1
Davidson,12786,,작은 것들이 흑인 기분을 죽일 수 있습니다,0
Davidson,12787,,미국-멕시코 국경 엘모 인형에서 살아있는 새 발견 (@AP) http://t.co/JCH9HQVlPl,0
Davidson,12788,,내 암캐들과 살기 #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa,1
Davidson,12789,,"내 여자와 살기, 해시태그 라이브 http://t.co/9jKAYWGeVZ",1
Davidson,12790,,Lmao &#128075;RT @FreakyT252: “@VonshayeB: 내 니카! RT @FreakyT252: &#127936;&#127936;&#127936;” 바보야??,1
Davidson,12791,,Lmao'극중! RT @FunnyJulius: 그들이 당신이 Omar Epps의 형제이거나 The Steelers Head Coach의 아들이라고 믿을 때 음부를 얻는 것은 너무 쉽습니다.,1
Davidson,12792,,"Lmao «@MickDaddy_ «@TylerIAm ""젠장, 20분 전에 준비가 거의 다 되었단 말이야"" http://t.co/DtQGxJKJv7»»",1
Davidson,12793,,르마오 오늘 좀 80년대 꼴려보이네 http://t.co/ZGFv8Z3hQc,1
Davidson,12794,,Lmao Lebron의 표정이 모든 것을 말합니다 RT “@InkMyHoleBody: 이 새끼는 빌어먹을 새끼야 https://t.co/GSGhiZMdmW”,1
Davidson,12795,,Lmao RT @80sbaby4life 음식은 당신에게서 도망가지 않을 것입니다 뚱뚱한 개년,1
Davidson,12796,,Lmao RT @A2daO: 네 그 여자는 당신 것입니다 Cee RT @YolaC_: Boom에서 아침을 먹으러 오세요! RT @CeeRoss: 아침식사 PLZ,1
Davidson,12797,,Lmao RT @Handsomeesco_55 만약 u live wit ya girl and u do dish u a faggot,1
Davidson,12798,,Lmao RT @Luvv_55st 그래서 내 tl에 년들 중 아무도 더러워??? #샐러드 #엑스트라드레싱,1
Davidson,12799,,Lmao RT @MoeMartin44 Reebok Classics의 밑창은 Rick Ross가 들고 있는 당뇨병 체중도 감당할 수 없습니다.,0
Davidson,12800,,Lmao RT @MoeMartin44 요리한 깜둥이 소년에게,1
Davidson,12801,,Lmao RT @checkmyaura: &#128514;RT @__malik07: 그게 다야? Ima는 클럽 후에 여자들도 들어 올리기 시작하지,1
Davidson,12802,,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning 쓰레기,0
Davidson,12803,,르마오 개새끼들 미쳤어... 첫 문장을 읽고 나서 너가 얼마나 멍청한 소리를 했는지 알겠어... #ASideBitchMadeThis http://t.co/PkvTaScEcV,1
Davidson,12804,,Lmao chill spook RT @BakeGriffin 마이애미에서 당신을 깜둥이보다 낫다고 생각하세요.,1
Davidson,12805,,Lmao drake는 Serena Williams와 약간의 헛소리를하고 있습니다. wallah 그녀는 성전환자처럼 보입니다.,1
Davidson,12806,,Lmao 그는 그 계집을 떠났습니다.&#128514;&#128514;&#128514;&#128514;,1
Davidson,12807,,"Lmao 내가 그 분야에서 u를 잡는다면 I'm blowin &#128299;&#128168;&#128299;&#128168;&#128299;&#128168;""@Horsepower_Will: @PAPER_CHAYSIN 닥쳐"" 개년아 엉덩이 업",1
Davidson,12808,,"Lmao, 이 년들은 창녀가 아니게 놔둬 Savin nem",1
Davidson,12809,,Lmao 이 창녀들을 봐 RT @RareHipHopPic: http://t.co/lOCEXe8Rcd,1
Davidson,12810,,Lmao redskins 턴인 업,0
Davidson,12811,,Lmao shorty twitter name is pussy 2 chubby...lmfao im dead,1
Davidson,12812,,Lmao는 사람을 itty bitty bitch라고 불러서 사람을 무시하는 가장 재미있는 방법입니다. 삶의 낙담을 느끼게 해,1
Davidson,12813,,Lmao 삽 비디오는 꽤 굉장합니다. 그녀는 엄청난 양의 벽돌처럼 쓰러졌습니다. lol. honky riff raff 야만인을 좋아해야합니다. 그게 다야.,0
Davidson,12814,,Lmao 그들은 이 여자에게 Titanfall 점프를 가졌어,1
Davidson,12815,,"Lmao 이 년은 높은 엉덩이와 그녀는 나에게 ""내가 높아 보이나요?""",1
Davidson,12816,,Lmao 이 계집은 그녀가 michael kors를 좋아한다고 생각합니다,1
Davidson,12817,,이 새끼야.,1
Davidson,12818,,Lmao 하찮은 엉덩이 년!,1
Davidson,12819,,"Lmao wack ass rappers는 계속 화를 내고, 더 나은 음악을 만들어라. RT @FreddieGibbs: @Bjames055 내 거시기 목록을 빨아",1
Davidson,12820,,Lmao wallah 넌 못된 년이야,1
Davidson,12821,,르마오! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity 당신은 베가스가 될 수 없습니다. 이 멍청이 새끼야.,1
Davidson,12822,,르마오! RT @Chollie_Grapes 물고기 보지가 젖었나요?,1
Davidson,12823,,르마오! RT @HUMonTHESE Harden은 이 년의 마지막 에어 벤더처럼 보입니다. http://t.co/jN8exkXf,1
Davidson,12824,,르마오! 너네들은 지금 지역적으로 괭이에 대해 까다롭구나. 트위터에서 무엇이든 말하세요. 도 재미있다.,1
Davidson,12825,,르마오!! RT @CarmelIoAnthony: 아무도 보지를 기대하는 깜둥이보다 더 빨리 집을 청소하지 않습니다.,1
Davidson,12826,,르마오. 나는 아직도 이 괭이를 가지고 노는 느낌이 든다.,1
Davidson,12827,,르마오.... 이년들!,1
Davidson,12828,,"Lmaoo “@LeanandCuisine: 나쁜 년: 저걸 칠 수 있나요?

""당신은 일치하거나 .....?""

나쁜년: *박쥐속눈썹*

"".......혹시 어울리나요?""",1
Davidson,12829,,Lmaoo RT @DatBoyRayT: @1AlaaZ 뚱뚱한 년들은 Craig에 대한 사랑이 필요하다는 걸 봤어야 했어요,1
Davidson,12830,,Lmaoo RT “@PRAYINGFORHEAD: “@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION 팔로잉 안 하는 개년아 &#128575;” http://t.co/p43U1qUbWk”,1
Davidson,12831,,Lmaoo RT @De_La_David: @JaeTips bruh는 uber라는 노래를 만들고 후크는 uber가 그 음부를 젖게 할 수 있습니다.,1
Davidson,12832,,Lmaoo RT @IMCoolLike_That: Stfu..누가 여자가 발에 신는 옷을 더 선호하나요?,1
Davidson,12833,,Lmaoo man 이 암캐는 그녀가 너무 똑똑하다고 생각합니다.,1
Davidson,12834,,Lmaoo 닥쳐 괭이,1
Davidson,12835,,Lmao tony 볼기 그것 maad 시대 에 그 계집 voice,1
Davidson,12836,,Lmaoo u a downgrade 이 하고 jayin 나귀 계집,1
Davidson,12837,,Lmaoo 우리는 작년에 이 같은 진술을 했습니다 RT @DeeSwaggyJay93 Boozer는 쓰레기입니다 형 나 끝났어!! &#128514;,0
Davidson,12838,,Lmaooo RT @Handsomeesco_55 그녀가 피클 한 병을 혼자 열 수 있다면 그녀는 성전환자입니다.,1
Davidson,12839,,Lmaooo naw man RT @DipOnline Yo RT에서 원해요 @HumbltonBanks: U 진지한 형?? ㅋㅋ RT @CheezMoeJenkinz 2-3:10am 얼리버드 스페셜,0
Davidson,12840,,"Lmaooo nigga는 ""Hol it down"" 제방이 배경에 있다고 했지",1
Davidson,12841,,Lmaooo 기다려 그래서 왜 모두가 카드 크래커에 대해 이야기합니까?! 나는 그것을 놓쳤다,1
Davidson,12842,,Lmaoooo RT @Hand2DaHairline: 그의 여동생이 그날 밤 아마 보지를 얻었을 것입니다 RT @No_Cut_Card: #NeverForget http://t.co/HkXEbFWDYz”,1
Davidson,12843,,"Lmaoooo deep RT @haneema: 그 여자는 인사하려고 하는 모든 깜둥이를 구부렸고 아무도 ""젠장, 개년아""라고 말하지 않았습니다...#whiteprivilege",1
Davidson,12844,,Lmaoooo 아니요 RT @4TR0N3을 표시하고 있습니다: 야 이건 믿지 않겠지만 @ItsNotHarold는 BG에서 암캐가 되는거야 &#128514;&#128514;&#128514;&#128514;,1
Davidson,12845,,"ㅋㅋㅋㅋㅋ!!!!!!!! ""@King_Komo: 손 안의 새는 덤불 속 두 마리의 가치가 있습니다. http://t.co/50Ye6jAADU""",0
Davidson,12846,,LmaooooRT @BakeGriffin 작년 이맘때 니네들이 연꽃 폭탄이었을 때를 기억해,1
Davidson,12847,,"Lmaooooo RT @savvgrace: 암캐는 ""관계 목표""와 같을 수 있습니다… 멍청한 새끼 http://t.co/5CuNHFd79O",1
Davidson,12848,,Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda는 흑인 리그 선수처럼 보입니다. http://t.co/SngyNAGULC,1
Davidson,12849,,Lmaoooooo «@PubesOnFleeK: 살인 현장에서 옷을 벗는 저 년 “@ItsDollyCouture: 내 견해 &#128525; http://t.co/oiJizl0naF,1
Davidson,12850,,Lmaoooooo @ Supreme은 쓰레기입니다. Bape가 쓰레기라고 생각합니까?,0
Davidson,12851,,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre는 정말 대단한 엉터리 년입니다. 그는 똥처럼 뚱뚱하다.,1
Davidson,12852,,Lmaoooooo lil Dave 당신은 그것에 대한 괭이,1
Davidson,12853,,Lmaoooooooo RT @80sbaby4life: 일어나서 개새끼야 맞잖아 @Maxin_Betha: 내 친구는 내가 2학년이었을 때부터 카드를 받지 않았어,1
Davidson,12854,,Lmaoooooooo RT @Chollie_Grapes: 나에게서 똥을 버렸다. 그녀와 엉뚱한 짓. 나는 천사의 보지처럼 완벽해,1
Davidson,12855,,ㅋㅋㅋㅋㅋ RT @HeauxmerSimpson D'Angelo는 지금 Madden에서 젠장할 정도로 훌륭합니다. 르마오. 뚱뚱한 개년아.,1
Davidson,12856,,Lmfao RT @GahDamnAnimal: 꽉 끼는 옷을 입은 뚱뚱한 괭이는 반쯤 열린 비스킷 캔처럼 보입니다.,1
Davidson,12857,,Lmfao RT @Luvv_55st 먹는 보지 RT @DanaBlack55st: 무엇의? &#128064; RT @CreativeBlair: 교정기를 떼고 싶은데 방해가 됩니다 &#128553;&#128553;,1
Davidson,12858,,Lmfao RT @NYDailyNews: The New York @Yankees는 역대 최다인 27개의 월드 시리즈 타이틀을 획득했습니다.,0
Davidson,12859,,Lmfao RT @_TrishaAnn_: Hov가 트윅이라고 하면 트워크 개년아!!,1
Davidson,12860,,Lmfao 모든 암캐 이다 괭이 그때,1
Davidson,12861,,Lmfao 계집 도착 그녀의 똥을 흔들,1
Davidson,12862,,"Lmfao하지만 ""우리는 이야기하지 않습니다"" gtfoh &#128514;&#128514; 개년아 내가 짐작했어! &#128514;&#128527;",1
Davidson,12863,,Lmfao custy bitch be like ( ) 들어와,1
Davidson,12864,,임파오 괭이,1
Davidson,12865,,Lmfao niggas는 수업 시간에 쓰레기통에 햄을 가고 있었다.,1
Davidson,12866,,Lmfao 아니요 RT @SS4_Fresh: @vivelacourtney는 귀여운 새 avi를 얻었지만 그녀는 컬러 연락처에 너무 늙었습니다. &#128073;&#128064;&#128584;,0
Davidson,12867,,Lmfao 맞습니다!..RT @kohkohbxtchzz: 당신은 당신이 조수인 것을 알고 있었습니다. 괭이 미워 그만.,1
Davidson,12868,,Lmfao 이것은 여기에서 약간의 지연된 똥입니다.,1
Davidson,12869,,"Lmfao u 나무늘보 트리니다드 제임스와 느긋해 보이는 엉덩이 개년""@Flowy_Bri: 나는 깜둥이가 싫어, 이제 백인 소년들과 이야기를 시작해야 합니다.""",1
Davidson,12870,,Lmfao는 Taylor와 함께 Brokeback Mountain을 보고 있습니다. 우리 둘 다 본 적이 없기 때문입니다. #queers @mckinley719,1
Davidson,12871,,Lmfao.. 오 잊었네.. 지금 문자로 보내줘 RT @DaRealQuitaM: @VonshayeB 배고픈 샐러드용으로 뭘 사야하는지 문자로 보내라고 했어,1
Davidson,12872,,"Lmfaooo nigga RT @SenorSteez: 인마, 요 입술은 목탄 암캐 보지처럼 보입니다.",1
Davidson,12873,,ㅋㅋㅋㅋ 이 년이 내 차를 치고 경찰에 전화해서 내 잘못이라고 &#128514;&#128514;&#128514; 멍청한 년,1
Davidson,12874,,Lmfaooo“@AdrienBroner: 같은 댐 시간에 나에게 머리를 주는 두 나쁜 년이 ...... #oldPICS LOL http://t.co/Y4dXfH8nLv”,1
Davidson,12875,,Lmfaoooo fizz 아기 mama 납치 그 계집 영혼,1
Davidson,12876,,Lmfaooooo RT @miavenise: 이빨로 웃지 않는 암캐는 믿을 수 없습니다.,1
Davidson,12877,,Lmfaoooooo RT @BryceHamilton11: 내 꼬마가 트위터에 없고 IG가 유명한 Columbus 괭이가 되려고 하지 않아서 정말 다행입니다. &#128514;&#128514;&#128514;&#128514;,1
Davidson,12878,,"Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: ""이리 와요 이 개새끼 아줌마"" http://t.co/e5KlLhp0CV",1
Davidson,12879,,Lmfaooooooooo bro RT @BrandNewAndrew: 트위터에서 스트리퍼들이 오늘 밤에 얼마나 많은 돈을 벌었는지에 대해 이야기하고 있습니다. 개년처럼 내가 당신을 강탈 할 것입니다,1
Davidson,12880,,이 년을 Kool Aid로 채워,1
Davidson,12881,,단 5개의 Mcdoubles로 5일 동안 한 방에 5마리의 뚱뚱한 여자를 가둡니다. 이제 헝거 게임이다.,1
Davidson,12882,,로그오프 깜둥이 RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj,0
Davidson,12883,,"Lol #Facts ""@MikeDiggEm: 가장 나쁜 년들은 포르노 스타와 스트리퍼가 될 것""",1
Davidson,12884,,"Lol @ ""active"" RT @SherinaVictoria: 그녀가 내 남자와 섹스하지 않는 한 활동적인 괭이에 대해 Idgaf. 당신의 비즈니스를 염두에 두는 방법을 배워야합니다.",1
Davidson,12885,,ㅋㅋㅋㅋ 다음엔 나야 개년아,1
Davidson,12886,,Lol 아버지는 이 비디오에서 자신에게 애리조나 차를 붓는 암캐를 가지고 있습니다.,1
Davidson,12888,,Lol 나는 그녀를 팔로우 해제하기 위해 그녀를 따라갔어,1
Davidson,12889,,Lol 나는 사람들이 나를 빤히 쳐다보는 걸 보면 사람들이 내가 좆같다고 생각할 때 좋아해요 LMao LOOK AWAY HOE,1
Davidson,12890,,"Lol 내가 년들을 화나게 한다 하하하, @No_FAKINGG. ;)",1
Davidson,12891,,ㅋㅋ ATM쓰고 수수료 2불 내고 20불 받고 가스통에 넣어놔서 신용값 안쓰는 새끼들 이해안됨 -_-,1
Davidson,12892,,Lol 나는 당신이 거기에서 한 일을 봅니다 RT @JayWiz614: @ItsNotHarold 지옥 예 암캐들은 그 똥을 싫어합니다,1
Davidson,12893,,Lol 나는 Kenzie의 BF에게 내가 욕을 그만 두겠다고 말했고 그는 나를 모르는 년처럼 내 얼굴에 lol'd,1
Davidson,12894,,Lol 나는 내 형제에게 좋은 기독교 소녀라고 말했습니다.,1
Davidson,12895,,Lol It ain't a not nun wrong wit da realist niccas n da city tho #salute,1
Davidson,12896,,Lol Jk 내가 번호를 바꿨어 ho*s,1
Davidson,12897,,ㅋㅋ 르브론 개년아.. 농구가 돌아왔으니 스포츠센터는 안녕.. 이제 르브론센터야..,1
Davidson,12898,,Lol Nicca 다임 게임은 너무 많은 영향력을 가지고 있어 niccas는 합계 주사위를 사기 위해 상점에 갑니다.,1
Davidson,12899,,"Lol RT @HURRICANESENSEI: @viaNAWF ""그 년이 어떤지 알 필요가 있으므로 한 번은 괜찮습니다.""",1
Davidson,12900,,Lol RT @JayFucknHarris: Youuuuu에는 niggas가 있지만 나는 년이 없습니다,1
Davidson,12901,,Lol RT @MsTamarShawnice 에논에 가는 대부분의 병아리는 괭이 또는 개량된 괭이,1
Davidson,12902,,"Lol Sam은 ""Betty Boop""은 괭이 &#128514;",1
Davidson,12903,,Lol 실제로 개년이 내 견과류에 질식하십시오.,1
Davidson,12904,,Kanye가 아내를 위해 차 문을 열어줬기 때문에 Kanye가 완벽한 사람이라고 생각하는 년들에게 웃음,1
Davidson,12905,,"오늘 밤 DnD에서 무작위 ""주먹 싸움"" 일명 고양이 밀치기 시합에서 롤.",1
Davidson,12906,,Lol 이 honkies가 쓰레기를 말하는 것에 대해 나는 이 일을 끝냈다 #growup #whitetrash,1
Davidson,12907,,"Lol 이 개새끼 새끼가 나에게 ""동료 압력""의 가치에 대해 ""동료 압력""에 대응하는 방법을 알려주고 있습니다.",1
Davidson,12908,,헐 개년아,1
Davidson,12909,,Lol 계집 u a되었습니다,1
Davidson,12910,,Lol bitch 당신은 당신이 품위 있다고 생각합니까? 이제까지,1
Davidson,12911,,Lol 암캐들은 예전에 대해 미친듯이 화를 내며 친구가 되고 과거를 잊을 수 없는 것처럼,1
Davidson,12912,,롤 컬러 연락처가 재생되었습니다.,0
Davidson,12913,,Lol dat 계집 petty,1
Davidson,12914,,"Lol fagot 팀 파이프 ""쇠고기""",1
Davidson,12915,,Lol 지옥 naw 씨발 dat 하나 swing 모든 swing 계집 하나 gone 도착 punch 그때 나머지 gone 도착 punched tf 아웃 lmao,1
Davidson,12916,,ㅋㅋ 터너 http://t.co/8yNqYYaOjo,0
Davidson,12917,,Lol im out here curving bitches like im taked,1
Davidson,12918,,헐 4시 36분인데 년들이 술에 취해 비틀거리고 있어,1
Davidson,12919,,"Lol 법, 그래서 내가 젠장하고 싶지 않아 ""괭이""라는 꼬리표를 붙이고 싶지 않아",1
Davidson,12920,,Lol 인생은 그녀를 괭이로 만들었습니다.,1
Davidson,12921,,Lol look @LoveRHateMe_는 Mike Brown의 트위터입니다. 그가 lmao에 대해 쓴 쓰레기를 보십시오. 젠틀 자이언트 내 엉덩이 #퍼거슨,1
Davidson,12922,,Lol 내 동생 호그 Mann,1
Davidson,12923,,Lol 나의 형제는 그가 wizdom의 말에 잘 음부 엉덩이 niga라고 말했다 I second dat lmaoo 떠나기 u 상처 여기,1
Davidson,12924,,Lol 나의 포르노 이름은 master licker wtf y I got have dat bitch ass name,1
Davidson,12925,,ㅋㅋ 니카들은 기뉴포스를 기억한다 &#128514;,1
Davidson,12926,,Lol niggas 밖에 있는 괭이 저장 &#128514;&#128514;,1
Davidson,12927,,Lol niggas는 여전히 나에 대해 이야기하고 있잖아,1
Davidson,12928,,ㅋㅋㅋㅋ RT @BreadTruckkBri: Lmmfaooooo @drake a 괭이 http://t.co/mStsEEeT4R,1
Davidson,12929,,sheetz의 Lil shawty는 나에게 그녀의 번호를 줬어 haha ​​나는 그 물건을 밖에 쓰레기통에 던졌어,1
Davidson,12931,,Lol stop fuckin wit dem 새들. RT @Drako_713 씨발 새끼들아 너네들이 하는건 다 거짓말이야,1
Davidson,12932,,헐 이건 젠장할 일이야,1
Davidson,12933,,Lol 그들은 niccas left n right를 속이고 있습니다.,1
Davidson,12934,,"헐 이 신입생이 왜 그렇게 지체된 아기로 분장을 하느냐고 말했고, 나는 잘 말했다. 너가 아기처럼 행동하니 아기처럼 옷을 입는 게 나을 것 같다.",1
Davidson,12935,,Lol 이 여자는 목소리가 가볍다고 남자들을 놀리지만 난 그냥 개년 같아.,1
Davidson,12936,,Lol u mad 개자식 괭이,1
Davidson,12937,,"Lol 한 놈이 그가 보고 싶다고 말할 때, Don't Miss me Miss ya bitch lmao라고 말할 때",1
Davidson,12938,,Lol 당신은 거짓말쟁이 년이고 당신이 죽기를 바랍니다. k :-),1
Davidson,12939,,ㅋㅋㅋ!! “@ItzSweetz_Bitch: 으악! QT @TiFFANY_P0RSCHE: 이 새끼들.”,1
Davidson,12940,,"Lol, 그래서 나는 남쪽에서 왔기 때문에 나는 자동으로 빌어 먹을 redneck처럼 들립니다. 하하하하 씨발 어떡해, 멍청아.",1
Davidson,12941,,"Lol, 다른 새끼를 기다리는 내 모습.&#128514;&#128514;&#128514;",1
Davidson,12942,,ㅋㅋㅋ. 좋은 목발 괭이.,1
Davidson,12943,,헐.. 닥쳐! RT @ABrown252: @VonshayeB lmao 얼리버드가 벌레를 얻습니다,0
Davidson,12944,,Lololol joey lattimes 전화는 방금 그를 지체라고 불렀습니다.,1
Davidson,12945,,Lolololol 괭이가 아니라 nyyce 하나,1
Davidson,12946,,긴 머리 = 원할 때마다 보지,1
Davidson,12947,,긴 Neck 나귀 계집 lmbo,1
